id,asr_transcript,translated_en,injury_type,mechanism,severity,body_region,victim_sex,victim_age_group,location_description,first_aid,lat,lng,facility_name,facility_dist_km
77,alo n daa m bikɔfi o kpɛŋ achidɛn tooni takuradi kapikuas nyaŋ din a nomabukɔm mi yɛla o maama n yɛligu ilinam kaa yɔɣi o wo o ti nyaŋ dɔɣim din o yɛla biɛla wuhim pi a yɔbu gbana ka o kpɛŋ a yɛligu bi o tiɣim o diɣindi kom ni o paŋ kom din o bi soli o daa yɛribu o bi dɔritia ŋun bikɔŋ ɔ yɛligu doo yɛligu be o ka n bɔrila mpi yɛla ni ti bee nyaŋ atidɛn din du doo,"when I went to see him going up the next Monday, he was speaking to his mother-in-law so as to pay her father-in-law for her to have a babysitter on her for her to have a babysitter on her for her to buy food and to take her to bath her and her father-in-law to drink the water that she had given her.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,"The report provided does not contain enough clear information to identify a specific injury, mechanism, or victim. If someone in your community has been injured, keep them calm, still, and comfortable while help is arranged. Do not move them unnecessarily, especially if a head, neck, or back injury is suspected. Go to the nearest health facility immediately.",,,,
78,n daa kul ke bɛ ye ka kuli ke pali ka bɛ techi man ka m bɔri sɔŋ n yuli di bo ɛfua ka m bi ye ka m dau biɛla yɛligu yɛla ku zuɣu o gbinigbana koligu o yi chɛ yili ka ŋun pe yuu zuɣu ka din daa zoli o ti soli anye amaa o beye ka a yɛligu daa o kpɛra la ka o nyɛ mini niŋa ka a bɔɣibu ti bi soli ka ye o ti bi o maŋ yɛla ni a naɣu,"I was only going to stay there until they came and surrounded me and I wanted to please you, but I didn't want to tell my little brother about this matter, so he should not leave his house and the one who was late in the night and take his way so that he would let your words come true so that he might become his father-in-law and be his father-in-law and not allow him to say something to himself that you should be your son-in-law.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,"The report provided does not contain clear information about an injury or medical emergency. If someone has been hurt, please keep them calm, still, and comfortable while help is sought. Do not move an injured person unnecessarily, especially if head, neck, or back injury is suspected. Ensure the person is breathing and not losing excessive blood, and apply gentle pressure to any visible wound with a clean cloth if safe to do so. Go to the nearest health facility immediately.",,,,
81,alo n daa sɔŋ maa m bela mawuli prajii dɔɣi o gbaŋ wula yiko hoi jɛsika nyaŋ ni ziɣi ka a bela dɔɣi o gbini ka o nuu yɛligu daa o saɣim be ka o nyɛ o nuu amaa o tinfili tiŋ nzaɣ kpaaŋ n yi nyɛla bɔr tiŋ nnyɛ o ba n daa yi tumi ŋun gbal o bala biɛla yɛligu nyin kaa zuŋ o ta shɛl la m bɔrila dɔɣi ti ni o wa gbal o ka n ti yɛli a lala m bili biɛla yɛligu nti bɔri yɛla ndaa sɔŋ maa,"the man who was there was a girl in the town who gave birth to her baby when she was old, when you gave birth to her, when her hand had worn out, then she was spoilt and her hand had been worn out, but the town of her mother-in-law and her father-in-law and her father-in-law and her father-in-law and her father-in-law and her father-in-law and her father-in-law and her father-in-law and her father-in-law and her father-in-law and her son-in-law and her father-in-law and her son-in-law and her father-in-law and her son-in-law and her father-in-law and her son-in-law and her father-in-law and her son-in-law and her father-in-law and her son-in-law and her father-in-law and her son-in-law and her father-in-law and her son-in-law and her father-in-law and her son-in-law and her father-in-law and her son-in-law and her son-in-law and her father-in-law.",unknown,unknown,unknown,upper_limb,female,unknown,unknown,"This report appears to describe a female who recently gave birth and may have sustained an injury to her hand or arm. If there is visible bleeding from the hand or arm, apply gentle pressure with a clean cloth to help control it. Keep the affected limb still and elevated if possible to reduce swelling. Do not attempt to manipulate or forcefully move an injured limb. Go to the nearest health facility immediately.",,,,
82,ndaa m bi yeni n yɛla kur din malika yɛliga sɛntral nzuɣi bela amo a boboya gbini o nyaŋpalli beɛla naa o yɛligu o yɛla ka aman shɛli pia aweeni ka pia o tiŋ yɛligu daa a chidan pun o tiŋkpilnli ka o so di tiŋzuɣu daa o ti soli kaa ka o maa yɛla beeo ami ka yɛligu nyaŋu daa ka ti bi yɛli bala n yuli nyuli fatima ka ti bɔrila o doo bɛm bi nsɔŋ ti ka yi nyi bɛn ti bi bɔra di wuhiri ti,"I am not going to tell you about my murder, which is a serious matter. you are worried about her, you are worried about her. The chief was speaking to him, and a certain ten thousand people were there, and ten thousand people were there, and the villager's name was already there, and there was someone who was there, and there was someone who was there and there was a man who was there and there was a man who was there and there was a man who was there and there was a man who was there and there was a man who was a man who was lying there and a man who was lying there and a man who was lying there and a man who was lying there and a man who was lying there and a man who was lying there and a man who was lying there and a man who was lying there and a woman who was lying there and a man who was lying there and a man who was lying there and a man who was lying there and a man who was lying there and a man who was lying there and a man who was lying there and a man who was lying there and a woman who was lying there and a man who was lying there and a man who was lying there",unknown,unknown,unknown,unknown,unknown,unknown,unknown,"This report does not contain enough clear information to identify a specific injury, mechanism, or victim. If someone near you is injured or unwell, keep them calm, still, and comfortable while help is sought. Do not move anyone who may have a head, neck, or back injury unless they are in immediate danger. If there are multiple people who appear to be lying down or unresponsive, check for breathing and call for emergency assistance right away. Go to the nearest health facility immediately.",,,,
84,n daa m be ye ni firi yɛla ti nyaŋ aksidɛnt biŋ beela akɔra kapɛkus nya ŋɔ win ni bi zaɣiri la mpe o akuba bɛ tortura ŋɔ mbee kakaɣi yɛ ŋɔ naa ti o totura ŋɔ yuu tiŋyɛligu daa o tiŋ ŋɔ yima o pa kul di nyɛ bɛ la o bie lan niŋ pihira ni awea yɔbu la ndali ka diɣinima bi o zaɣiri nyaŋ ka bɛ sɔŋ o la n yuli nii kamaa bi bɔrila o zaɣiri amaa n wahifiri yɛtuɣ naɣili ka yɛ nin so kul ti i gba o yira,I was going to join Mr. Aksieten as chanced upon by the old man who was not afraid of his father-in-law or of his mother-in-law and his mother-in-law and his mother-in-law and his father-in-law and his father-in-law and his father-in-law and his father-in-law and his father-in-law and his father-in-law and his father-in-law and his father-in-law and his father-in-law and his father-in-law and his father-in-law and his father-in-law and his father-in-law and his father-in-law and his father-in-law and his father-in-law and his father-in-law.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"The report submitted does not contain enough clear information to identify an injury, its cause, or the person affected. If someone has been injured, please keep them calm, still, and comfortable while help is arranged. Do not move them unnecessarily, especially if a head, neck, or back injury is possible. Try to provide a clearer report including what happened, where, and who was hurt. Go to the nearest health facility immediately.",,,,
86,m pi o gifiti kaɣa daa gbi o tariko zuɣu ti yili dam o ye kpɛma nindaana ka kaɣa daa gbi o tiŋkpɛŋ o tiŋwuni ka ziim bee o hali maa yɛla n daa maa nya kabina n ye o deɛma biɛla ndaa o pa kulo tiŋzani ka pam yɛligu o daa yɔɣim ti ti gbaŋ hali o zuɣu sɔŋ maa piri ambulansi ndaa o bɔri nyɛla yili dama dama,"I took his shirt and covered his wound and gave him a concoct to be the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the other, the one who was the one who was the one who was the one who was the one who was the other, the one who was the one who was the one who was the other, the one who was the one who was the one who was the other, the one who was the one who was the other, the one who was the one who was the other, the one who was the one who was the",unknown,unknown,unknown,unknown,male,unknown,unknown,"A wound has been reported and a cloth covering has already been applied, which is a helpful first step to control bleeding. Do not remove any covering that is already in place over the wound, as this may disturb clotting. Keep the victim calm, still, and as comfortable as possible while awaiting further help. Avoid giving the victim any herbal concoctions or drinks, as these may cause harm or interfere with medical treatment. Go to the nearest health facility immediately.",,,,
89,n daazuɣu bee kul o nyaŋ din be tama li ni bɔligi taŋa chɔɣu waliwali dili kɔɣili bia biɛla yɔɣili ajima ni bɛ dal o dal o ziɣu ziba o ŋun ni n nyaŋgbini mali nyɔɣu amaŋko m bila nnyaŋ di la kul yɛli ka n zani maa nsɔŋ o o nyi o maa yɛla bɛ kpɛŋ o guri kul kpaari kaɣala ŋa ka o nyaŋgbini dili bɛ kpaɣa yuli yuli ka yɛligu daa o ziɣi sɔŋ yimaama kul bela ni ti wa naɣa nyɛla ti ma ti naa o nyɛla yili ziɣu bala din be ti to,"because of my thigh or my hand, I will give birth to a son who is a smock and a small stone and who is on his side and who is on his side and who is on his side and who is on his side and who is on his side and who is on his side and who is on his side and who is on his side and who is on his side and who is on his side and who is on his side and who is on his side and who is on his side and who is on his side and who is on his side and who is on his side.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,"The report received is unclear and does not contain enough information to identify a specific injury or situation. If someone is injured, keep them calm, still, and comfortable while help is sought. Do not move the person unnecessarily, especially if a fall or trauma is suspected. Go to the nearest health facility immediately.",,,,
90,ndaa wuhim paɣa daa kɔŋ ka biɛla din ye ka n yuli nyɛ afia ka m bi ya ni biɛla din yɛ ajii yɔɣu o daa bi tuma ka masin daa nyɛ o nuu o nuu yɛla wuhim ka ziim bee o taɣa ti bi afi nyaŋzu doo la half asilisibu bela ka yɛligu daa o taɣa ka ti zuɣu su ndaa yi sɔŋ ti tɔsim yi pa yi tuma yi kpɛŋ o nuu ni ye wuhim taɣa ka yɛligu daa ka yɛligu,"the woman was so undressed that I could not make a name for myself that I didn't say a little while ago he was not a singer, and the cloth was a handy one, and the skin and the skin and the skin and the skin and the esophagus and the esophagus and the esophagus and the esophagus that when we had a problem with our brother-in-law and our brother-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and our father-in-law and father-in-law and father-in-in-law.",unknown,unknown,unknown,unknown,female,unknown,unknown,"This report does not contain enough clear information to identify a specific injury or emergency situation. If someone near you is injured or unwell, keep them calm, still, and comfortable while help is sought. Do not move them unnecessarily, especially if a fall, accident, or trauma may have occurred. If the person is unconscious or not breathing, begin basic life support if you are trained to do so. Go to the nearest health facility immediately.",,,,
91,nyɛli ma bɛ kam biɛla ajeman o bi kɔnstrution site ka o di tuma tumo ka kɔɣim daa gbin o zuɣu ka o kpe o diɣindi ni pam chɛ o belala din o be kapi aweela shɛli ka o bɛrimi daa amaa o nyɛ zuɣu daa o bi golim be n yuli la patɛnchɛ ndi o naai yili o tuma nima fira maa ka o nyɛla ka din kpe o zuɣu o golim o bi yɛla ani o diɣindi ka yɛligu daa o zuɣu tooi ka o yuŋ tia amaa ziim ka bee o bɔɣim ti bɔrila nindɔɣu ka o wa ti sɔŋ kana tigbaŋ ni ti di bɔɣiri maa ka kara ti ko ni ka kɔɣim daa gbi o zuɣu ka o maa nyɛla maa ka ta yɛla,"I'm a little bit tired of them, like when he doesn't have a concert seat and he did a lot of harm to himself and he went into his room to escape from the bad way he had gone through, but because he was not there, he didn't turn aside from my name until he had finished eating the food that he had given him. That is why he didn't like her because he didn't like her and because he was in a bad mood and he was in a bad mood.",unknown,unknown,unknown,unknown,male,unknown,unknown,"The report provided does not contain enough clear information to identify a specific injury or medical emergency. If someone nearby has been hurt or is in distress, keep them calm, safe, and comfortable while help is sought. Do not leave an injured or distressed person alone. Go to the nearest health facility immediately.",,,,
92,n daa m be yi ni nyɛli yin shɛli din kul n doo biɛla zuɣu o yuɣu di komi o di kolim pie awea wɔɣibu ni nyɛ o bi kɔnstrutiɔnsite ŋunkɔŋ akɔra kapɛkɔs nyaŋ zuɣu wunni ba saɣim ka shɛli gbini o nuu zuɣu o yɛra a yɛligu amaa o waɣidi o nuu kpaɣa kpaɣa ka ti nyɛ o yɛligu n ka daa ka bɛ ka chaŋ sana n yuɣu di o fɔri ka m ben nya yɛligu shɛli a din nɔɣili o bɔrila o tanyala yili baa ti waɣidi o sɔŋ yil koŋ,"I was with you when you were young, so that you would see my little brother's skin and the skin of his head and the cloth of his head and the cloth of his head and the skin of his hand and the cloth of his hand and the cloth of his hand and the cloth of his hand and the cloth of his hand and the cloth of his hand and the cloth of the cloth that was laid aside and the cloth that was laid aside and the cloth that was laid aside and the cloth that was laid aside and the cloth that was laid aside and the cloth that was laid aside and the cloth had been laid aside and the cloth had been laid aside and the cloth had been laid aside and the cloth had been laid aside.",unknown,unknown,unknown,unknown,male,unknown,unknown,"The report received does not contain enough clear information to identify a specific injury or emergency situation. If someone near you is injured, keep them calm, still, and comfortable while help is sought. Do not move an injured person unless they are in immediate danger. Go to the nearest health facility immediately.",,,,
93,n daa m be yini n tɛribu ŋun saɣibu din kuli waa tiŋa tumo n yi dini ni o gbini o yili kpɛŋdia o kpɛŋda o kpahi yɛla zuɣu o tɔɣi wuhibu o chaŋda o zaɣa amaa naŋgbani o ni gbaana biɛla bi o ŋun ni o ŋuntali ŋɔ ni o yɛligu ŋɔ puuni mini ibrahim n yili bi o yili ti ŋɔ daa n lo nyi ndaam paɣirig nti nyɛ nkuli zaaka ni n wunni di zaɣa ti maa nyɛ ti ni kakan kpiɛŋda a amaa ti bɔri dɔɣi ti baŋda ni o to ti baabu ka ti naɣ soli,"I was with one of my brothers who was a cotton-scraper and I had a problem with him while he was trying to write a letter to him, because he was going to show him the way, but he wasn't able to find out the little he had in his hand what he had said, so that Abraham and his son-in-law and I had made a promise to you that, as a slave, I should hear it before you, that you should also get fed up with us, but I want you to know that you are not the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the other, the one who is the one who is the one who is the other, the one who is the one who is the one who is the one who is the one who is the other, the one who is the one who is the one who is the one who is the",unknown,unknown,unknown,unknown,unknown,unknown,unknown,"The report submitted does not contain any identifiable injury information, medical details, or location data that can be used for injury surveillance or first aid guidance. It appears the text may be a translation error, a garbled message, or an unrelated communication. Please resubmit a clear description of what happened, who was injured, and where the incident occurred. Go to the nearest health facility immediately.",,,,
94,alo n yɛligu din suli mana nfirika n yɛli amo nyaba din ba foori o ti nindaan o kaŋ asidɛnt ka nyaŋ so ka din bee din ti nyɛ asoko ka ba maa o di bi kpɛ ni o ku o diɣindi ni o sibu yɔɣu ka yɛla din kpɛm sana ziim ka bi o so ka yɛla din kpɛm naɣa amaa o bɛr o pam ni o kubusi yɔɣu o ti nindaan ka ti bɔri la ti nyɛ di bi o maa yɛla ni,my words which are angry and argue with people who deceive them and lead them to life and who is the one who is the greatest and the one who is the one who is the one who is the greatest and the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"The report submitted does not contain any identifiable injury information and appears to be incoherent or garbled text. No injury type, victim details, or location could be determined from this message. If someone has been injured, please re-submit a clear description of what happened, where it happened, and the condition of the person. Go to the nearest health facility immediately.",,,,
95,alo ŋim yɛli n yuɣi la akua nfiri ka yɛligu daa wuhiri kabia nyɔn yila kɔŋ o yuɣila afia o be ka pia anuwo pia ayɔbu na din doli ka yɛligu kpɛŋo o ŋun bia o kpɛŋ doli din yɛli ka a bɛri mi ti bi bɔligi tiŋa babu ku nyaŋkɔŋ naviri ŋɔ doli ni ka yɛligu ka din kuyaa paɣa o kul be o ti yɛli a nyɛ a nyɛla a be o laɣim gbuŋbu ndaa ti bɔri la nini o suŋ o yaɣa ni,another said to me that I should plant seedlings and the word that came out of the mouth of the dog’s mouth should not come out of his mouth unless the word of his mouth comes out of his mouth and so the word of his mouth should come out of his mouth and out of his mouth and out of his hand and out of his hand and out of his hand and out of his hand and out of his hand and out of his hand and out of his hand and out of his hand and out of his hand and out of his hand and out of his hand.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"No injury information could be identified from this report. The text does not appear to describe an injury event or provide any usable clinical or location details. If someone has been injured, please keep them calm, still, and comfortable while awaiting help. Go to the nearest health facility immediately.",,,,
96,alo ndaa ka nyantɔɣi bɛ yɛra ndaa ka shɛli kɔɣibu bɛ din bi yɛ ni di yɛla ni o gbe tama li yɛn di nyaŋ suhuri li saviligu baŋ doo ntɔɣi nyaŋ ibrahim kamaa bi nya ŋɔ din ni biɛla do ajiman o gbin o kaɣa biɛla kpiɔŋ nyaŋguu o tiŋyɛligu amaa ka o yɛla k bi zaɣi o daɣi nyaŋ dabili zoli ka o tiŋzaɣiri o daa daa ka taɣi nindabu do beeo ŋɔ bi amaa m biye ni yi nyɛ o yɛla ndaa u baŋ o bɔri la dɔɣi ti o na ni o mali,"despite the fact that they are spreading something to the market and what they are saying about the one who didn't mean to be caught alive, that is why they are trying to find out the secret behind the man who was speaking to him, but they don't find out that a little bit of it is hidden from him in that he is going to catch a live roan antelope and not in that he is trying to find out the secrets he is looking for.",unknown,unknown,unknown,unknown,male,unknown,unknown,"The report provided does not contain clear or actionable injury information and may have been submitted in error or lost meaning during translation. If someone has been injured, please keep them calm, still, and comfortable while help is sought. Do not move an injured person unnecessarily, especially if a head, neck, or back injury is suspected. Go to the nearest health facility immediately.",,,,
98,ndaa yɛla gbɛra na daa kpɛm diɣim ka m bɔri sɔŋ ka ka chani daa n yuli nyɛ memunatu ka m bi yɛ ni niikoe yɛla o gbini kom palika ti krachi nyaŋdali kutadambai o cpɛɣu kom pum ka ti daa bɔɣi o bɔri o ti sol naawuni o tiŋ yɛligu daa o ŋun nuu nuu yɛla nyɛ ka o ka bi zoli bia chɛmma la bela tooi ka o nyɛ yɛla wuhim daa diɣim ti di zoli ka ti ka ŋmani bi mi dɔɣiri o ndaa di firi ŋun kpɛŋ ka o ni daa wula ka ka chɛn,When the situation became worse and I wanted help but I didn't want a place to go and I didn't want a place to go and I didn't want a place to sit and sit on it and then we beat him on the skin of his head and we covered him with the skin and the tongue of his mother-in-law's father-in-law's father-in-law's son-in-law's father-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's father-in-law's son-in-law's son-in-law's father-in-law's son-in-law's son-in-law's father-in-law's son-in-law's father-in-law's son-in-law's son-in-law's father-in-law's son-in-law's son-in-law's father-in-law's father-in-law's father-in-law's father-in-law's father-in-law's father-in-law's father-in-law's father-in-law's father-in-law's father-in-law's father-in-in-law's father-in-law's father-in-law's father-in-law's father-in-law's father-in-law's father-in-law's father-in-law's father-in-law's father-in-law's father-in-in-in-law's father-in-law's father-in-law's father-in-law's father-in-law's father-in-law's father-in-law's father-in-in-in-in-in-law's father-law's father-in-law's father-in-law's father-in-in-in-law's father-,assault,"struck on the head, details unclear due to garbled report",unknown,head_neck,unknown,unknown,unknown,"The report is fragmented and unclear, but a possible blow to the head has been indicated. If someone has been struck on the head, keep them as still and calm as possible and do not leave them alone. Do not give them anything to eat or drink, and do not attempt to move them if they appear unconscious or confused. Monitor their breathing and look out for warning signs such as loss of consciousness, vomiting, or seizures. Go to the nearest health facility immediately.",,,,
99,ndaa m bɔri yɛla kɔɣim biligu din kpiɔŋ zaŋ ka o nyaŋ kɔɣim din mbi yi o farikrom nyuli din bee komi ka sɔbu din yuli din bee apia o bee nyaba biɛla o nya biɛlatɔm o di tuma siŋ kɔnsttiun site din bi saɣim zaŋ ka bɛ kɔɣim yɛla gbaŋ zaŋ ka kpi o ŋun zuɣu ka o gbini o ti soli daa amaa o nya yɛligu ndaa o pam ti bɛ ziŋ ziŋ ka kpɛra yɛligu o daandaa m ba miri daa ŋun ni m bi tituɣi daa ti nyɛ ŋunnyin daa kɔɣim zuɣu yi sɔŋ ti ka ŋun be yima ni kɔɣim din kpɛŋ o zuɣu din nyɛ baabu biɛla daa o bɔrila sɔŋ ka yɛligu daa,"I want a strong child who can't be killed with a broken leg or with a broken leg or with a broken leg or with a broken leg or with a broken leg. he saw that he had gone into the concert hall and had not been killed, but had seen him lying there on his head and had seen him and had seen him and had spoken to him so much that his father had given him a message that he should not be ashamed of who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was and who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was who I was.",unknown,unknown,unknown,unknown,male,child,unknown,"This report is unclear and does not contain enough reliable information to determine the nature or extent of any injury. If a child is injured, keep them calm, still, and comfortable while avoiding unnecessary movement. Do not attempt to straighten any suspected broken bones — gently support the limb in the position found and cover the child with a light cloth if available. Monitor their breathing and level of consciousness closely. Go to the nearest health facility immediately.",,,,
100,n daa a yɛligu paɣa daa naɣ ka m bɔri sɔŋ tɔɣɔtɔɣɔ nyuni nya nii lariya ka n firi ni yɛla di paɣiri din nyɛla ajee yɔɣili o bi nyaŋ ŋɔn din bee takɔradi ni kapikuas kol anumabu saɣim bɛ tuma kɔnstruktiɔn koligu din ka tɔɣi kpihigu din gbuni o tiŋ zuɣu ka yɛligupaɣa daa o tiŋsiɣina ka ziim bee o paɣidaa ti kpahi doo o zuɣu ni ti maŋni ti pam o ziim biya amaa o yɛligu paɣidaa ka ti bɔr o yɛla na ndaa tilili sɔŋ pam nyaŋ din saɣim a numabu tɔɣɔtɔɣɔ,"I only spoke to you when you were speaking to me, and I thought it was a matter that I didn't tell you what kind of woman she was, not what she was, what she was, what she was, what she was, what she was, what she was, what she was, what she was, what she was, what she was, what she was, what she was, what she was, what she was, what she was, what she was, what she was, what she was, what she was, what she was, what she was, what she was, what she was, what she was, what she was.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,"No clear injury report could be identified from the submitted text. If someone is injured, keep them calm, still, and comfortable while awaiting help. Do not move a person who may have a head, neck, or back injury unless they are in immediate danger. Monitor their breathing and level of consciousness closely. Go to the nearest health facility immediately.",,,,
102,ndaa koligu din baɣu dim maa bi babiku nyaŋ so zɛblakɔm bila bia yɛla araba tipituruk dia o wɔbu o bee nyaŋ bɔri o gbini o ŋun kee saa kɔriti amaa o nyɛ ti soli ala a o bee yɛli din o bi yɛligu amao bee ti gbiri din o yuli bɔri ka yɛligu o din nyuli patɛnti m bi o naabu din nyɛ di maa ŋma ndaa bɔrila o nyaŋ ka o naabo kani yila chɛ nyɛ o hal bala o yɛla biɛla bia di ti bɔri boli baɣibaadiba suŋ,the child's father-in-law's father-in-law's son-in-law's father-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-law's son-in-law's son-law's son-law's son-in-law's son-law's son-law's son-law's son-in-law's son-law's son-in-law's son-in-law's son-law's son-law's son-law's son-in-law's son-in-law's son-in-law's son-in-law's son-in-law's son-law's son-law's son-law's son-law's son-law's son-law's son-,unknown,unknown,unknown,unknown,unknown,child,unknown,"The report submitted does not contain sufficient information to determine the nature, mechanism, or severity of any injury. Please ensure the report clearly describes what happened, where it happened, and the condition of the person injured. While awaiting more information, keep the individual calm, still, and comfortable, and do not move them unnecessarily if a serious injury is suspected. Go to the nearest health facility immediately.",,,,
104,n daa m beeni nyɛli achidɛntiŋkeŋ ka ŋun nyɛ yɛndi siniɔr haischool nyuli di isa ka ti daliba yini dɛla praji daa chɛ o ka o bis chool ntransi nyaŋ din daa nti suŋ o waa shɛli di zaŋ o nyɛ o na guri o bia wula ka o tiŋ yɛligu amaa o nyɛ o maa yɛla ka ziim bee o paɣili daa ti daa wu chɛ o ti zaŋ o chɔŋ ka nindoli yini bi ni o bi ŋunnya,"I was a blacksmith who was going to work on a farm, and one of our disciples was having a wife, so that he could get something to drink, and help her get something to drink, and how he supposed to tell his son, but he was a trouble maker and blood or a curse came on him and left him alone so that he didn't see.",unknown,unknown,unknown,unknown,male,unknown,unknown,"The report provided is unclear and does not contain enough detail to identify a specific injury or medical event. If someone has been hurt or is unwell, keep them calm, still, and comfortable while help is arranged. Do not move them unnecessarily, especially if there is any possibility of a head, neck, or back injury. Monitor their breathing and level of consciousness closely. Go to the nearest health facility immediately.",,,,
105,n daa n yulie nyɛ apia nfiri deei wunniba siniɔr haischool ti pɔɣi biɛla baŋ yini ni adidee o gbini tiiŋa zɔri bɔŋni kuligu dorimitɔri blɔk dali ka o kpiɛŋ ka o ŋun gbin tiiŋa zuli bɔŋ ni o nya viɣisim ka o gbilim amaa o yiŋɔ kɔrigu ka o yɛti o yɛligu daa too tooi ka yɛligu ka daa gbaŋ laamba amaa ti bɔri ntɔŋ ka ti nya sɔŋ,"I was appointed to the house of the LORD in the middle of the night, and I saw a little girl eating from the tree in the middle of the night, and she was forced to get up and sit down in the middle of the night so that she could catch up with him in the middle of the town, but she was too foolish to say that she had no claim to the people, so we were looking for help.",unknown,unknown,unknown,unknown,female,child,unknown,"The report does not contain enough clear information to identify a specific injury or medical emergency. If a child is in distress or has been harmed in any way, keep her calm, safe, and warm while help is sought. Do not leave her alone, and ensure a trusted adult stays with her at all times. Go to the nearest health facility immediately.",,,,
106,ndaa m bi yɛligu ŋun yɛla bɛ gbɛri paɣa daa maa bɛ zaa na koliba tuma yɛla n yuri bɛ yakubu maa nyɛ teechɛri bɛ doo ti suɣilo kɔguelinam o nya kpɛma paɣa o bi nyaŋdi ka o bi diniŋ hal do ka sool bu gbinsi saanaa ka kaɣila naŋ o ŋun kpɛm bumbɔɣu ka saɣim paɣa ka o nyɛ timbia nyɛ kaanyali gbaani o bee dirim amaa m bi yɛligu ka ti bi wuhi o o yuli zaɣa ka o ti ŋmaa ti nii saɣi ka ziim bie o ŋun ndaa yi maa sɔŋ yi bɔri zaa o nya kpɛma ka yɛla ni nyɛ paɣa saɣim,"I didn't tell the woman who was lying in wait for the woman all the time in the house about the menarche who were playing with their matchboxes. she saw a woman who was not able to move until the day she saw a stranger, and no one was lying there, but rather she was worse than the one who came out of the well and leaned over and fell in the well, and was worse than the woman who was also bitten by bit, but I didn't say that she didn't tell her name so that she should cut the meat and eat it or the fish that the man who had brought her in search of chieftaincies.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,"The report provided is unclear and does not contain enough coherent information to identify a specific injury, victim, or incident. If someone near you is injured, keep them calm, still, and comfortable while help is sought. Do not move an injured person unnecessarily, especially if a fall or serious trauma is suspected. Go to the nearest health facility immediately.",,,,
107,ndaa n firi ka bipu yɛlina paɣa wɔɣu o ka da kiligu wɔɣu ni usakampus nyaŋkpiɛm doo ka o gbini akɔra nyuli di amua n kul litara ka ndiri ka so yaa o kul firistyɛl studɛn o di mbe kaso o yɛlibu nyɛ ka o di bo nyaŋ ka lɛturis viɣilana ka o kada ti bu kiliŋ o gbini ka o ŋun nyɛ bunduɣu amaa o soli daa o pɛlim o yɛla o kpɛŋ solibo bɛn be doo ka ziin bie beeu ŋun kpɛŋ amaa o yɛla nyɛ o zoli o ni kpɛma vaɣu,"when the child was talking to the woman from the distance, she was going around the bush and knelt down to the top of the ntam, and she was holding on to the top of the nanny-goat so she was holding on to the top of the nanny-goat so that no one would say, “I am not going to tell you that the lazy person is going around and that the one who is a bundle of kapok-goat has gone mad, but his words have come true”",unknown,unknown,unknown,unknown,female,child,unknown,"This report does not contain clear information about an injury or medical emergency, and no specific first aid guidance can be safely provided based on the content given. If a child or any person nearby has been hurt, keep them calm, still, and comfortable while help is sought. Do not move an injured person unnecessarily, especially if they have fallen or struck their head. Go to the nearest health facility immediately.",,,,
